date,device_category,registered_or_guest,no_visits,no_view_item,no_add_to_cart,no_purchases,no_transactions,conversion_rate
2020-10-27,mobile,guest,25753,25746,1389,58,58,0.0022521647963344078
2020-10-27,mobile,registered,1852,1836,367,90,90,0.04859611231101512
2020-10-27,tablet,guest,279,279,12,1,1,0.0035842293906810036
2020-10-27,tablet,registered,35,34,10,6,6,0.17142857142857143
2020-10-28,,guest,32121,0,0,0,0,0.0
2020-10-28,desktop,guest,8403,8392,761,51,51,0.0060692609782220632
2020-10-28,desktop,registered,2355,2346,575,167,167,0.070912951167728236
2020-10-28,mobile,guest,26722,26713,1584,64,64,0.0023950303121023876
2020-10-28,mobile,registered,2072,2056,437,109,109,0.052606177606177605
2020-10-28,tablet,guest,298,298,21,0,0,0.0
2020-10-28,tablet,registered,37,37,5,4,4,0.10810810810810811
2020-10-29,,guest,40024,0,0,0,0,0.0
2020-10-29,desktop,guest,8824,8819,793,67,67,0.0075929283771532189
2020-10-29,desktop,registered,2481,2465,640,217,217,0.08746473196291818
2020-10-29,mobile,guest,35634,35617,2297,113,113,0.0031711286973115562
2020-10-29,mobile,registered,3294,3262,689,172,172,0.052216150576806314
2020-10-29,tablet,guest,458,457,31,1,1,0.0021834061135371178
2020-10-29,tablet,registered,47,45,10,5,5,0.10638297872340426
2020-10-30,,guest,37963,0,0,0,0,0.0
2020-10-30,desktop,guest,12335,12325,918,56,56,0.0045399270368869067
2020-10-30,desktop,registered,3067,3057,643,222,222,0.0723834365829801
2020-10-30,mobile,guest,29907,29900,1555,87,87,0.0029090179556625537
2020-10-30,mobile,registered,2576,2553,502,156,156,0.060559006211180127
2020-10-30,tablet,guest,333,333,16,0,0,0.0
2020-10-30,tablet,registered,36,35,7,4,4,0.1111111111111111
2020-10-31,,guest,36179,0,0,0,0,0.0
2020-10-31,desktop,guest,7883,7881,515,53,53,0.0067233286819738678
2020-10-31,desktop,registered,2001,1982,435,168,168,0.08395802098950525
2020-10-31,mobile,guest,31935,31924,1541,90,90,0.0028182245185533112
2020-10-31,mobile,registered,2497,2467,499,180,180,0.07208650380456548
2020-10-31,tablet,guest,367,367,16,2,2,0.0054495912806539508
2020-10-31,tablet,registered,38,38,7,3,3,0.078947368421052627
2020-11-01,,guest,43624,0,0,0,0,0.0
2020-11-01,desktop,guest,7053,7048,461,18,18,0.0025521054870267972
2020-11-01,desktop,registered,1588,1581,310,116,116,0.073047858942065488
2020-11-01,mobile,guest,36275,36268,1521,65,65,0.0017918676774638181
2020-11-01,mobile,registered,2321,2303,371,89,89,0.038345540715208959
2020-11-01,tablet,guest,404,404,23,3,3,0.0074257425742574254
2020-11-01,tablet,registered,34,34,6,2,2,0.058823529411764705
2020-11-02,,guest,41476,0,0,0,0,0.0
2020-11-02,desktop,guest,13000,12996,650,38,38,0.0029230769230769232
2020-11-02,desktop,registered,2640,2622,433,133,133,0.050378787878787877
2020-11-02,mobile,guest,31936,31927,1133,65,65,0.002035320641282565
2020-11-02,mobile,registered,1925,1914,280,71,71,0.036883116883116886
2020-11-02,tablet,guest,368,368,15,1,1,0.002717391304347826
2020-11-02,tablet,registered,33,32,7,3,3,0.090909090909090912
2020-11-03,,guest,37835,0,0,0,0,0.0
2020-11-03,desktop,guest,12576,12572,841,46,46,0.003657760814249364
2020-11-03,desktop,registered,2688,2690,559,156,156,0.058035714285714288
2020-11-03,mobile,guest,34246,34235,1271,54,54,0.0015768264906850435
2020-11-03,mobile,registered,1918,1908,363,83,83,0.043274244004171014
2020-11-03,tablet,guest,316,316,9,1,1,0.0031645569620253164
2020-11-03,tablet,registered,49,49,4,2,2,0.040816326530612242
2020-11-04,,guest,44323,0,0,0,0,0.0
2020-11-04,desktop,guest,11207,11203,844,33,33,0.0029445882038011957
2020-11-04,desktop,registered,2492,2486,518,133,133,0.053370786516853931
2020-11-04,mobile,guest,33927,33912,1879,87,87,0.0025643292952515695
2020-11-04,mobile,registered,2312,2298,483,87,87,0.037629757785467129
2020-11-04,tablet,guest,316,316,13,0,0,0.0
2020-11-04,tablet,registered,28,25,4,2,2,0.071428571428571425
2020-11-05,,guest,55029,0,0,0,0,0.0
2020-11-05,desktop,guest,13315,13308,1177,64,64,0.004806609087495306
2020-11-05,desktop,registered,3438,3426,840,226,226,0.065735892961023848
2020-11-05,mobile,guest,41638,41624,2479,102,102,0.0024496853835438781
2020-11-05,mobile,registered,3124,3101,636,156,156,0.0499359795134443
2020-11-05,tablet,guest,411,411,15,1,1,0.0024330900243309003
2020-11-05,tablet,registered,34,34,1,0,0,0.0
2020-11-06,,guest,44192,0,0,0,0,0.0
2020-11-06,desktop,guest,12012,12005,1040,57,57,0.004745254745254745
2020-11-06,desktop,registered,3137,3121,748,213,213,0.067899266815428752
2020-11-06,mobile,guest,38106,38090,2053,75,75,0.0019681939851991814
2020-11-06,mobile,registered,2729,2708,572,139,139,0.05093440820813485
2020-11-06,tablet,guest,401,400,19,3,3,0.007481296758104738
2020-11-06,tablet,registered,37,37,4,2,2,0.054054054054054057
2020-11-07,,guest,37649,0,0,0,0,0.0
2020-11-07,desktop,guest,8011,8005,625,46,46,0.0057421046061665211
2020-11-07,desktop,registered,2244,2232,555,153,153,0.068181818181818177
2020-11-07,mobile,guest,34430,34419,1981,85,85,0.002468777229160616
2020-11-07,mobile,registered,2748,2727,518,154,154,0.056040756914119361
2020-11-07,tablet,guest,409,409,32,2,2,0.0048899755501222494
2020-11-07,tablet,registered,62,60,8,2,2,0.032258064516129031
2020-11-08,,guest,39731,0,0,0,0,0.0
2020-11-08,desktop,guest,7481,7472,531,36,36,0.004812190883571715
2020-11-08,desktop,registered,2270,2292,590,228,228,0.10044052863436123
2020-11-08,mobile,guest,36885,36879,2185,106,106,0.0028737969364240204
2020-11-08,mobile,registered,2948,2921,558,170,170,0.057666214382632294
2020-11-08,tablet,guest,471,471,26,1,1,0.0021231422505307855
2020-11-08,tablet,registered,60,57,16,9,9,0.15
2020-11-09,,guest,52449,0,0,0,0,0.0
2020-11-09,desktop,guest,14283,14276,1182,87,87,0.0060911573198907795
2020-11-09,desktop,registered,4448,4444,1040,369,369,0.082958633093525178
2020-11-09,mobile,guest,40489,40473,2411,132,132,0.0032601447306675889
2020-11-09,mobile,registered,3487,3461,708,231,231,0.066246056782334389
2020-11-09,tablet,guest,391,390,15,1,1,0.0025575447570332483
2020-11-09,tablet,registered,53,53,8,1,1,0.018867924528301886
2020-11-10,,guest,58088,0,0,0,0,0.0
2020-11-10,desktop,guest,13574,13564,998,60,60,0.0044202151171357
2020-11-10,desktop,registered,3490,3473,732,215,215,0.061604584527220632
2020-11-10,mobile,guest,46193,46177,1970,108,108,0.0023380165825990949
2020-11-10,mobile,registered,3030,3005,565,161,161,0.053135313531353139
2020-11-10,tablet,guest,474,474,22,0,0,0.0
2020-11-10,tablet,registered,71,71,8,2,2,0.028169014084507043
2020-11-11,,guest,73780,0,0,0,0,0.0
2020-11-11,desktop,guest,16938,16923,1231,90,90,0.0053134962805526037
2020-11-11,desktop,registered,4413,4385,1008,348,348,0.078857919782460914
2020-11-11,mobile,guest,65535,65505,4270,182,182,0.0027771419851987489
2020-11-11,mobile,registered,3907,3867,877,284,284,0.072690043511645763
2020-11-11,tablet,guest,865,865,26,1,1,0.0011560693641618498
2020-11-11,tablet,registered,58,57,8,5,5,0.086206896551724144
2020-11-12,,guest,63047,0,0,0,0,0.0
2020-11-12,desktop,guest,13530,13519,983,78,78,0.0057649667405764967
2020-11-12,desktop,registered,3893,3864,775,266,266,0.068327767788338045
2020-11-12,mobile,guest,48758,48740,2556,105,105,0.0021534927601624351
2020-11-12,mobile,registered,3205,3180,571,162,162,0.050546021840873638
2020-11-12,tablet,guest,568,568,25,2,2,0.0035211267605633804
2020-11-12,tablet,registered,51,51,9,2,2,0.0392156862745098
2020-11-13,,guest,72812,0,0,0,0,0.0
2020-11-13,desktop,guest,13173,13167,801,67,67,0.0050861610870720411
2020-11-13,desktop,registered,3116,3104,551,146,146,0.04685494223363286
2020-11-13,mobile,guest,48334,48322,1727,69,69,0.0014275665163239128
2020-11-13,mobile,registered,2636,2620,411,98,98,0.037177541729893779
2020-11-13,tablet,guest,781,781,20,1,1,0.0012804097311139564
2020-11-13,tablet,registered,35,35,3,2,2,0.057142857142857141
2020-11-14,,guest,50168,0,0,0,0,0.0
2020-11-14,desktop,guest,8239,8235,489,37,37,0.004490836266537201
2020-11-14,desktop,registered,2042,2035,363,97,97,0.047502448579823706
2020-11-14,mobile,guest,43391,43375,1687,80,80,0.0018437003065151759
2020-11-14,mobile,registered,2705,2693,453,117,117,0.043253234750462111
2020-11-14,tablet,guest,548,548,29,2,2,0.0036496350364963502
2020-11-14,tablet,registered,41,41,5,2,2,0.04878048780487805
2020-11-15,,guest,43893,0,0,0,0,0.0
2020-11-15,desktop,guest,6534,6528,462,44,44,0.0067340067340067337
2020-11-15,desktop,registered,1897,1891,397,121,121,0.063784923563521348
2020-11-15,mobile,guest,38136,38121,1961,79,79,0.0020715334591986574
2020-11-15,mobile,registered,3044,3012,557,158,158,0.0519053876478318
2020-11-15,tablet,guest,479,479,18,0,0,0.0
2020-11-15,tablet,registered,53,51,14,5,5,0.094339622641509441
2020-11-16,,guest,35977,0,0,0,0,0.0
2020-11-16,desktop,guest,9396,9391,656,41,41,0.0043635589612601106
2020-11-16,desktop,registered,2695,2688,522,134,134,0.049721706864564008
2020-11-16,mobile,guest,28918,28906,2049,105,105,0.0036309564976831038
2020-11-16,mobile,registered,2746,2723,560,168,168,0.06117989803350328
2020-11-16,tablet,guest,273,273,13,1,1,0.003663003663003663
2020-11-16,tablet,registered,31,31,5,2,2,0.064516129032258063
2020-11-17,,guest,30572,0,0,0,0,0.0
2020-11-17,desktop,guest,9338,9336,561,33,33,0.0035339473120582568
2020-11-17,desktop,registered,2351,2340,394,109,109,0.046363249680986811
2020-11-17,mobile,guest,24721,24712,1310,60,60,0.0024270862829173577
2020-11-17,mobile,registered,2322,2307,362,82,82,0.035314384151593457
2020-11-17,tablet,guest,289,289,6,1,1,0.0034602076124567475
2020-11-17,tablet,registered,33,33,5,2,2,0.060606060606060608
2020-11-18,,guest,29857,0,0,0,0,0.0
2020-11-18,desktop,guest,8439,8434,450,22,22,0.00260694395070506
2020-11-18,desktop,registered,2089,2074,345,106,106,0.050741981809478219
2020-11-18,mobile,guest,22951,22949,994,31,31,0.0013507036730425689
2020-11-18,mobile,registered,1802,1789,280,70,70,0.038845726970033294
2020-11-18,tablet,guest,297,297,8,0,0,0.0
2020-11-18,tablet,registered,28,27,2,2,2,0.071428571428571425
2020-11-19,,guest,36323,0,0,0,0,0.0
2020-11-19,desktop,guest,10479,10472,787,44,44,0.0041988739383528959
2020-11-19,desktop,registered,2759,2744,557,139,139,0.0503805726712577
2020-11-19,mobile,guest,25839,25831,1308,58,58,0.0022446689113355782
2020-11-19,mobile,registered,2313,2297,405,102,102,0.044098573281452662
2020-11-19,tablet,guest,373,373,21,2,2,0.0053619302949061663
2020-11-19,tablet,registered,38,38,3,1,1,0.026315789473684209
2020-11-20,,guest,41124,0,0,0,0,0.0
2020-11-20,desktop,guest,10546,10543,896,43,43,0.0040773753081737151
2020-11-20,desktop,registered,2879,2862,591,162,162,0.0562695380340396
2020-11-20,mobile,guest,31161,31155,1934,81,81,0.0025994031000288824
2020-11-20,mobile,registered,2782,2763,499,119,119,0.042774982027318477
2020-11-20,tablet,guest,367,367,18,2,2,0.0054495912806539508
2020-11-20,tablet,registered,43,43,4,0,0,0.0
2020-11-21,,guest,44786,0,0,0,0,0.0
2020-11-21,desktop,guest,8879,8876,671,31,31,0.003491384164883433
2020-11-21,desktop,registered,2291,2287,451,130,130,0.056743780008729809
2020-11-21,mobile,guest,42930,42920,2163,75,75,0.0017470300489168414
2020-11-21,mobile,registered,2952,2934,491,99,99,0.033536585365853661
2020-11-21,tablet,guest,549,549,25,1,1,0.0018214936247723133
2020-11-21,tablet,registered,66,65,11,2,2,0.030303030303030304
2020-11-22,,guest,64716,0,0,0,0,0.0
2020-11-22,desktop,guest,9037,9032,690,41,41,0.0045369038397698354
2020-11-22,desktop,registered,2504,2486,539,147,147,0.058706070287539935
2020-11-22,mobile,guest,54805,54794,2424,91,91,0.0016604324422954109
2020-11-22,mobile,registered,3307,3284,588,153,153,0.046265497429694588
2020-11-22,tablet,guest,671,671,28,4,4,0.0059612518628912071
2020-11-22,tablet,registered,61,61,6,3,3,0.049180327868852458
2020-11-23,,guest,77228,0,0,0,0,0.0
2020-11-23,desktop,guest,17178,17165,1222,82,82,0.0047735475608336247
2020-11-23,desktop,registered,4425,4409,931,259,259,0.058531073446327686
2020-11-23,mobile,guest,55189,55175,2630,129,129,0.0023374223124173294
2020-11-23,mobile,registered,3662,3633,734,210,210,0.057345712725286727
2020-11-23,tablet,guest,797,797,25,0,0,0.0
2020-11-23,tablet,registered,40,40,5,3,3,0.075
2020-11-24,,guest,80277,0,0,0,0,0.0
2020-11-24,desktop,guest,17802,17784,1249,80,80,0.0044938770924615214
2020-11-24,desktop,registered,4489,4464,926,290,290,0.064602361327689914
2020-11-24,mobile,guest,52518,52497,2333,109,109,0.0020754788834304429
2020-11-24,mobile,registered,3480,3447,656,204,204,0.058620689655172413
2020-11-24,tablet,guest,645,645,34,6,6,0.0093023255813953487
2020-11-24,tablet,registered,51,52,6,4,4,0.0784313725490196
2020-11-25,,guest,82020,0,0,0,0,0.0
2020-11-25,desktop,guest,18014,17994,1368,98,98,0.0054402131675363608
2020-11-25,desktop,registered,4744,4698,975,353,353,0.0744097807757167
2020-11-25,mobile,guest,56852,56824,2606,147,147,0.0025856610145641315
2020-11-25,mobile,registered,3877,3839,765,254,255,0.065772504513799332
2020-11-25,tablet,guest,738,738,36,3,3,0.0040650406504065045
2020-11-25,tablet,registered,70,69,15,11,11,0.15714285714285714
2020-11-26,,guest,92766,0,0,0,0,0.0
2020-11-26,desktop,guest,19227,19214,1613,132,132,0.006865345607739117
2020-11-26,desktop,registered,5410,5376,1266,412,412,0.076155268022181144
2020-11-26,mobile,guest,59387,59368,2907,152,153,0.0025763214171451664
2020-11-26,mobile,registered,4272,4230,905,289,290,0.067883895131086142
2020-11-26,tablet,guest,850,850,43,6,6,0.007058823529411765
2020-11-26,tablet,registered,88,87,21,9,9,0.10227272727272728
2020-11-27,,guest,107006,0,0,0,0,0.0
2020-11-27,desktop,guest,20325,20301,1839,195,195,0.00959409594095941
2020-11-27,desktop,registered,7060,6995,1769,653,653,0.0924929178470255
2020-11-27,mobile,guest,68523,68492,3635,223,224,0.0032689753805291654
2020-11-27,mobile,registered,5579,5507,1284,477,477,0.085499193403835813
2020-11-27,tablet,guest,1095,1095,39,7,7,0.006392694063926941
2020-11-27,tablet,registered,90,90,11,10,10,0.1111111111111111
2020-11-28,,guest,96454,0,0,0,0,0.0
2020-11-28,desktop,guest,10896,10884,847,79,79,0.007250367107195301
2020-11-28,desktop,registered,3670,3648,861,265,265,0.072207084468664848
2020-11-28,mobile,guest,59422,59405,2990,159,159,0.0026757766483793883
2020-11-28,mobile,registered,4818,4781,1000,294,294,0.061021170610211707
2020-11-28,tablet,guest,1142,1141,44,2,2,0.0017513134851138354
2020-11-28,tablet,registered,91,89,19,8,8,0.087912087912087919
2020-11-29,,guest,104929,0,0,0,0,0.0
2020-11-29,desktop,guest,10054,10047,701,64,64,0.0063656256216431274
2020-11-29,desktop,registered,3056,3031,685,266,266,0.087041884816753928
2020-11-29,mobile,guest,80203,80184,3145,157,157,0.001957532760619927
2020-11-29,mobile,registered,4365,4335,807,243,243,0.055670103092783509
2020-11-29,tablet,guest,1462,1462,29,0,0,0.0
2020-11-29,tablet,registered,83,83,11,8,8,0.0963855421686747
2020-11-30,,guest,83371,0,0,0,0,0.0
2020-11-30,desktop,guest,14030,14013,960,82,82,0.0058446186742694226
2020-11-30,desktop,registered,4190,4155,801,260,260,0.06205250596658711
2020-11-30,mobile,guest,53483,53468,2387,103,103,0.0019258455957967952
2020-11-30,mobile,registered,3650,3617,678,248,248,0.067945205479452056
2020-11-30,tablet,guest,775,775,19,1,1,0.0012903225806451613
2020-11-30,tablet,registered,72,71,6,3,3,0.041666666666666664
2020-12-01,,guest,49754,0,0,0,0,0.0
2020-12-01,desktop,guest,9675,9666,608,34,34,0.0035142118863049094
2020-12-01,desktop,registered,2644,2638,411,85,85,0.032148260211800304
2020-12-01,mobile,guest,32246,32231,1362,43,43,0.0013334987285244682
2020-12-01,mobile,registered,2603,2592,382,90,90,0.034575489819439108
2020-12-01,tablet,guest,472,472,15,0,0,0.0
2020-12-01,tablet,registered,49,49,4,2,2,0.040816326530612242
2020-12-02,,guest,50515,0,0,0,0,0.0
2020-12-02,desktop,guest,8579,8573,579,35,35,0.0040797295722112131
2020-12-02,desktop,registered,2477,2461,435,112,112,0.045215987081146547
2020-12-02,mobile,guest,27294,27284,1198,42,42,0.0015387997362057595
2020-12-02,mobile,registered,2350,2341,352,91,91,0.038723404255319151
2020-12-02,tablet,guest,360,360,7,1,1,0.0027777777777777779
2020-12-02,tablet,registered,29,28,5,1,1,0.034482758620689655
2020-12-03,,guest,43049,0,0,0,0,0.0
2020-12-03,desktop,guest,8658,8650,635,37,37,0.0042735042735042739
2020-12-03,desktop,registered,2376,2362,425,128,128,0.05387205387205387
2020-12-03,mobile,guest,29647,29642,1435,56,56,0.0018888926366917396
2020-12-03,mobile,registered,2254,2252,390,117,117,0.051907719609582965
2020-12-03,tablet,guest,419,419,14,2,2,0.00477326968973747
2020-12-03,tablet,registered,29,29,5,2,2,0.068965517241379309
2020-12-04,,guest,38906,0,0,0,0,0.0
2020-12-04,desktop,guest,7704,7696,616,23,23,0.0029854620976116305
2020-12-04,desktop,registered,2265,2251,380,94,94,0.04150110375275938
2020-12-04,mobile,guest,27513,27508,1276,47,47,0.0017082833569585286
2020-12-04,mobile,registered,2008,2001,321,69,69,0.03436254980079681
2020-12-04,tablet,guest,362,362,12,1,1,0.0027624309392265192
2020-12-04,tablet,registered,35,35,9,2,2,0.057142857142857141
2020-12-05,,guest,51529,0,0,0,0,0.0
2020-12-05,desktop,guest,6709,6698,561,29,29,0.0043225517960947977
2020-12-05,desktop,registered,2083,2067,421,122,122,0.0585693710993759
2020-12-05,mobile,guest,39764,39757,1931,59,59,0.0014837541494819434
2020-12-05,mobile,registered,2931,2920,534,117,117,0.039918116683725691
2020-12-05,tablet,guest,687,687,24,1,1,0.001455604075691412
2020-12-05,tablet,registered,54,54,7,1,1,0.018518518518518517
2020-12-06,,guest,56752,0,0,0,0,0.0
2020-12-06,desktop,guest,5977,5976,432,30,30,0.0050192404216161954
2020-12-06,desktop,registered,1778,1766,342,104,104,0.058492688413948259
2020-12-06,mobile,guest,41099,41090,1593,60,60,0.001459889535025183
2020-12-06,mobile,registered,2598,2585,429,93,93,0.035796766743648963
2020-12-06,tablet,guest,698,698,17,0,0,0.0
2020-12-06,tablet,registered,50,50,5,5,5,0.1
2020-12-07,,guest,69316,0,0,0,0,0.0
2020-12-07,desktop,guest,11088,11080,815,38,38,0.003427128427128427
2020-12-07,desktop,registered,3255,3244,596,125,125,0.03840245775729647
2020-12-07,mobile,guest,47696,47688,1834,54,54,0.0011321704126132171
2020-12-07,mobile,registered,2993,2979,512,96,96,0.032074841296358167
2020-12-07,tablet,guest,799,799,27,1,1,0.0012515644555694619
2020-12-07,tablet,registered,51,50,5,3,3,0.058823529411764705
2020-12-08,,guest,72857,0,0,0,0,0.0
2020-12-08,desktop,guest,13291,13285,873,61,61,0.0045895718907531411
2020-12-08,desktop,registered,3388,3371,634,166,166,0.048996458087367176
2020-12-08,mobile,guest,56648,56638,1987,79,79,0.0013945770371416467
2020-12-08,mobile,registered,3285,3269,611,140,140,0.0426179604261796
2020-12-08,tablet,guest,1270,1271,43,3,3,0.0023622047244094488
2020-12-08,tablet,registered,71,70,18,5,5,0.070422535211267609
2020-12-09,,guest,68402,0,0,0,0,0.0
2020-12-09,desktop,guest,12835,12822,931,64,64,0.004986365407089988
2020-12-09,desktop,registered,3603,3584,699,203,203,0.056341937274493478
2020-12-09,mobile,guest,53882,53867,2095,106,106,0.0019672617942912288
2020-12-09,mobile,registered,3452,3425,637,157,157,0.045480880648899186
2020-12-09,tablet,guest,996,996,21,2,2,0.002008032128514056
2020-12-09,tablet,registered,52,52,9,2,2,0.038461538461538464
2020-12-10,,guest,70550,0,0,0,0,0.0
2020-12-10,desktop,guest,12206,12194,945,73,73,0.0059806652466000325
2020-12-10,desktop,registered,3402,3389,697,200,200,0.058788947677836566
2020-12-10,mobile,guest,61320,61310,1983,84,84,0.0013698630136986301
2020-12-10,mobile,registered,3069,3044,569,146,146,0.047572499185402413
2020-12-10,tablet,guest,1402,1402,32,0,0,0.0
2020-12-10,tablet,registered,65,65,13,2,2,0.030769230769230771
